sample_variant,sample_role,sample_filter,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
all_usable_shocks,headline,all_usable_shocks,accounting_deposit_substitution_qoq,4,-3.5226467819860914,3.1958495152946997,-9.786511831963702,2.74121826799152,88,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_deposit_substitution_qoq,5,0.6785994476230139,2.2974061622266584,-3.824316630341236,5.181515525587264,87,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_deposit_substitution_qoq,6,0.3692900966714485,2.5749809807894297,-4.677672625675834,5.41625281901873,86,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_deposit_substitution_qoq,7,-5.374725830739363,3.334987038307898,-11.911300425822844,1.1618487643441169,85,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_deposit_substitution_qoq,8,-6.484720200728153,3.556085487517861,-13.45464775626316,0.48520735480685495,84,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,0,-22.24398819283851,10.003800492434987,-41.85143715801108,-2.6365392276659385,92,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,1,-29.068811893829924,14.604980776385782,-57.694574215546055,-0.44304957211379303,91,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,2,-43.33332879120376,16.34699063321585,-75.37343043230683,-11.293227150100698,90,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,3,-27.667179651532077,21.10498064404581,-69.03294171386186,13.698582410797709,89,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,4,-39.601158845758675,21.732338224122014,-82.19654176503782,2.9942240735204706,88,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,5,-27.539806788277055,22.82932779048233,-72.28528925762242,17.205675681068314,87,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,6,-39.09794251929459,26.266207660605062,-90.57970953408051,12.383824495491332,86,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,7,-18.337918093450256,26.965053586377305,-71.18942312274977,34.51358693584926,85,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_bank_balance_sheet_qoq,8,-36.191960047353845,27.002457244059283,-89.11677624571004,16.732856151002345,84,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,0,44.383307348707014,17.890501771914366,9.317923875754857,79.44869082165917,91,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,1,34.06446139923966,31.077980068909564,-26.848379535823085,94.97730233430241,90,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,2,35.224490021064085,45.409397059372424,-53.77792821530586,124.22690825743403,89,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,3,16.6256716604177,42.23809607033667,-66.16099663744217,99.41233995827756,88,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,4,19.365619133063568,33.18269434461527,-45.67246178238236,84.4037000485095,87,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,5,19.245581691128532,28.106475749664483,-35.843110778213855,74.33427416047091,86,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,6,50.184464553239685,28.53794587951821,-5.74990937061601,106.11883847709538,85,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,7,54.56113185393849,33.10398645303633,-10.322681594012707,119.44494530188969,84,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_public_liquidity_qoq,8,66.57199916199056,36.336122558817365,-4.646801053291469,137.7907993772726,83,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,0,-88.83056163521431,24.149570483286816,-136.16371978245647,-41.49740348797215,92,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,1,-85.26282363505352,45.29294304190892,-174.036991997195,3.511344727087959,91,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,2,-101.96716796381541,64.54471842596458,-228.474816078706,24.54048015107516,90,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,3,-60.81884423714714,63.54689869609195,-185.37076568148737,63.733077207193084,89,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,4,-59.56759193933223,52.851499593783096,-163.1565311431471,44.02134726448263,88,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,5,-96.912177593128,54.99347212234614,-204.69938295292644,10.875027766670428,87,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,6,-164.19615904839299,56.346340310690806,-274.63498605734696,-53.75733203943901,86,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,7,-173.86175262133796,65.3196753432493,-301.8883162941066,-45.83518894856934,85,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_external_flow_qoq,8,-181.677286327492,70.69792428609821,-320.24521792824453,-43.1093547267395,84,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,0,-65.26224624192145,15.50029189360786,-95.64281835339285,-34.88167413045004,91,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,1,-83.82884892696535,34.3663431293371,-151.18688146046605,-16.47081639346463,90,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,2,-117.5035294730775,40.705149637647146,-197.2856227628659,-37.7214361832891,89,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,3,-85.95958605560975,42.54469166615177,-169.34718172126722,-2.5719903899522762,88,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,4,-91.62796114219489,37.08326090258684,-164.3111525112651,-18.94476977312469,87,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,5,-113.3070431586605,36.39781362065477,-184.64675785514385,-41.96732846217715,86,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,6,-161.01515079816454,39.12836619992469,-237.70674855001693,-84.32355304631214,85,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,7,-153.42408390428696,48.68630274478197,-248.8492372840596,-57.99893052451431,84,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_total_qoq,8,-164.06948504239597,56.73507028718954,-275.27022280528746,-52.868747279504476,83,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,0,-0.4593719339739988,0.8682141168765917,-2.161071603052118,1.2423277351041209,91,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,1,-2.5465887886001166,1.4495545269507968,-5.3877156614236785,0.29453808422344485,90,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,2,-3.5403297901259223,2.2629905588981054,-7.975791285566208,0.8951317053143639,89,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,3,-0.6639670252992174,2.347880462505256,-5.265812731809519,3.9378786812110844,88,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,4,-1.4911688110558652,2.0145948425988043,-5.439774702549522,2.457437080437791,87,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,5,0.0395541383740568,2.8811118461662875,-5.607425080111867,5.6865333568599805,86,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,6,0.048360388011157884,3.1039975912352427,-6.035474890809917,6.132195666832233,85,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,7,2.0414410628872277,3.877248186159358,-5.557965381985114,9.64084750775957,84,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,accounting_identity_gap_qoq,8,0.7217577333094628,3.355687565459505,-5.855389894991167,7.298905361610093,83,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,0,-14.42026974399822,5.371012519939814,-24.947454283080255,-3.8930852049161846,119,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,1,-15.961017634900777,6.613323114566404,-28.923130939450928,-2.9989043303506264,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,2,-27.819917444414365,8.312914301072169,-44.11322947451582,-11.526605414312915,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,3,-15.01615375585628,13.768216814499056,-42.00185871227443,11.96955120056187,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,4,-23.21983438261609,18.12716499841704,-58.749077779513485,12.30940901428131,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,5,-17.235038153476708,24.813110693022306,-65.86873511180042,31.39865880484701,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,6,-20.439409084854617,28.53667887346784,-76.37129967685158,35.492481507142344,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,7,-5.281009622056999,31.66895836737409,-67.35216802211022,56.790148777996215,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_source_qoq,8,-15.993100502887515,33.5431990388158,-81.73777061896648,49.75156961319145,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,0,-4.024480289903773,2.1093362669307867,-8.158779373088114,0.10981879328056898,119,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,1,-2.954749871805826,3.5571772245679334,-9.926817231958974,4.017317488347324,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,2,-4.312370318468714,4.950139575762534,-14.01464388696328,5.389903250025851,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,3,-1.958821145033843,6.920698762427454,-15.523390719391653,11.605748429323967,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,4,-2.778831590383204,9.706478353350205,-21.8035291629496,16.245865982183197,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,5,1.5538608022212301,13.057240407436305,-24.038330396353928,27.146052000796388,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,6,4.818096073764476,15.766398354153425,-26.084044700376236,35.720236847905184,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,7,8.421359063121656,17.431178915700432,-25.74375161165119,42.586469737894504,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_mortgages_qoq,8,7.02058231684882,19.53810298596229,-31.274099535637266,45.31526416933491,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,0,-4.810042150375282,2.097758659715639,-8.921649123417934,-0.6984351773326303,119,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,1,-7.372581594911505,3.201044227631827,-13.646628281069887,-1.0985349087531242,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,2,-7.60242777025138,3.7599319409230216,-14.9718943744605,-0.2329611660422577,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,3,-6.388851839405451,4.491032501959523,-15.191275543246116,2.413571864435214,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,4,-9.143402916866018,5.441206810581288,-19.80816826560534,1.521362431873305,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,5,-7.502366242567579,6.28667886425106,-19.824256816499656,4.8195243313645,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,6,-6.982496609346356,6.103602410926795,-18.945557334762874,4.980564116070163,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,7,-5.140446641948912,6.576361215895318,-18.030114625103735,7.749221341205911,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_consumer_credit_qoq,8,-7.19381123780908,6.361432339651486,-19.662218623525995,5.274596147907833,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_di_loans_nec_qoq,0,-2.8826732484695716,5.65714230069943,-13.970672157840454,8.205325660901313,119,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_di_loans_nec_qoq,1,-2.956423383995829,7.953766640629363,-18.54580599962938,12.63295923163772,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_di_loans_nec_qoq,2,-10.821660755805281,7.974073379225839,-26.450844579087924,4.807523067477362,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_di_loans_nec_qoq,3,-7.13802372309193,8.48498939711252,-23.76860294143247,9.49255549524861,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_di_loans_nec_qoq,4,-11.134885037666304,9.702385404934352,-30.151560431337636,7.881790356005027,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_di_loans_nec_qoq,5,-10.308419486929889,10.825321035977003,-31.526048717444816,10.909209743585038,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
all_usable_shocks,headline,all_usable_shocks,strict_loan_di_loans_nec_qoq,6,-15.521620796690062,11.514132165197186,-38.08931984047655,7.046078247096421,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
